#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
1178,C,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1179,A,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1180,U,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1181,S,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1182,P,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1183,L,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1184,J,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1185,G,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1186,D,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1187,B,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1188,Z,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1189,X,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1190,R,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1191,M,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1192,K,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1193,H,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1194,E,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1195,C,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1196,A,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1197,Y,Mercedes Benz,Citaro,EvoBus,SBS Transit,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1198,U,,,,,,,,,,,,,,,
1199,S,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1200,X,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1201,T,Mercedes Benz,Citaro,EvoBus,Go Ahead Singapore,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1202,R,,,,,,,,,,,,,,,
1203,M,,,,,,,,,,,,,,,
1204,K,,,,,,,,,,,,,,,
1205,H,,,,,,,,,,,,,,,
1206,E,,,,,,,,,,,,,,,
1207,C,,,,,,,,,,,,,,,
1208,A,,,,,,,,,,,,,,,
1209,Y,,,,,,,,,,,,,,,
1210,S,,,,,,,,,,,,,,,
1211,P,,,,,,,,,,,,,,,
1212,L,,,,,,,,,,,,,,,
1213,J,,,,,,,,,,,,,,,
1214,G,,,,,,,,,,,,,,,
1215,D,,,,,,,,,,,,,,,
1216,B,,,,,,,,,,,,,,,
1217,Z,,,,,,,,,,,,,,,
1218,X,,,,,,,,,,,,,,,
1219,T,,,,,,,,,,,,,,,
1220,M,,,,,,,,,,,,,,,
1221,K,,,,,,,,,,,,,,,
1222,H,,,,,,,,,,,,,,,
1223,E,,,,,,,,,,,,,,,
1224,C,,,,,,,,,,,,,,,
1225,A,,,,,,,,,,,,,,,
1226,Y,,,,,,,,,,,,,,,
1227,U,,,,,,,,,,,,,,,
1228,S,,,,,,,,,,,,,,,
1229,P,,,,,,,,,,,,,,,
1230,J,,,,,,,,,,,,,,,
1231,G,,,,,,,,,,,,,,,
1232,D,,,,,,,,,,,,,,,
1233,B,,,,,,,,,,,,,,,
1234,Z,,,,,,,,,,,,,,,
1235,X,,,,,,,,,,,,,,,
1236,T,,,,,,,,,,,,,,,
1237,R,,,,,,,,,,,,,,,
1238,M,,,,,,,,,,,,,,,
1239,K,,,,,,,,,,,,,,,
1240,E,,,,,,,,,,,,,,,
1241,C,,,,,,,,,,,,,,,
1242,A,,,,,,,,,,,,,,,
1243,Y,,,,,,,,,,,,,,,
1244,U,,,,,,,,,,,,,,,
1245,S,,,,,,,,,,,,,,,
1246,P,,,,,,,,,,,,,,,
1247,L,,,,,,,,,,,,,,,
1248,J,,,,,,,,,,,,,,,
1249,G,,,,,,,,,,,,,,,
1250,B,,,,,,,,,,,,,,,
1251,Z,,,,,,,,,,,,,,,
1252,X,,,,,,,,,,,,,,,
1253,T,,,,,,,,,,,,,,,
1254,R,,,,,,,,,,,,,,,
1255,M,,,,,,,,,,,,,,,
1256,K,,,,,,,,,,,,,,,
1257,H,,,,,,,,,,,,,,,
1258,E,,,,,,,,,,,,,,,
1259,C,,,,,,,,,,,,,,,
1260,Y,,,,,,,,,,,,,,,
1261,U,,,,,,,,,,,,,,,
1262,S,,,,,,,,,,,,,,,
1263,P,,,,,,,,,,,,,,,
1264,L,,,,,,,,,,,,,,,
1265,J,,,,,,,,,,,,,,,
1266,G,,,,,,,,,,,,,,,
1267,D,,,,,,,,,,,,,,,
1268,B,,,,,,,,,,,,,,,
1269,Z,,,,,,,,,,,,,,,
1270,T,,,,,,,,,,,,,,,
1271,R,,,,,,,,,,,,,,,
1272,M,,,,,,,,,,,,,,,
1273,K,,,,,,,,,,,,,,,
1274,H,,,,,,,,,,,,,,,
1275,E,,,,,,,,,,,,,,,
1276,C,,,,,,,,,,,,,,,
1277,A,,,,,,,,,,,,,,,
1278,Y,,,,,,,,,,,,,,,
1279,U,,,,,,,,,,,,,,,
1280,P,,,,,,,,,,,,,,,
1281,L,,,,,,,,,,,,,,,
1282,J,,,,,,,,,,,,,,,
1283,G,,,,,,,,,,,,,,,
1284,D,,,,,,,,,,,,,,,
1285,B,,,,,,,,,,,,,,,
1286,Z,,,,,,,,,,,,,,,
1287,X,,,,,,,,,,,,,,,
1288,T,,,,,,,,,,,,,,,
1289,R,,,,,,,,,,,,,,,
1290,K,,,,,,,,,,,,,,,
1291,H,,,,,,,,,,,,,,,
1292,E,,,,,,,,,,,,,,,
1293,C,,,,,,,,,,,,,,,
1294,A,,,,,,,,,,,,,,,
1295,Y,,,,,,,,,,,,,,,
1296,U,,,,,,,,,,,,,,,
1297,S,,,,,,,,,,,,,,,
1298,P,,,,,,,,,,,,,,,
1299,L,,,,,,,,,,,,,,,
1300,R,,,,,,,,,,,,,,,
1301,M,,,,,,,,,,,,,,,
1302,K,,,,,,,,,,,,,,,
1303,H,,,,,,,,,,,,,,,
1304,E,,,,,,,,,,,,,,,
1305,C,,,,,,,,,,,,,,,
1306,A,,,,,,,,,,,,,,,
1307,Y,,,,,,,,,,,,,,,
1308,U,,,,,,,,,,,,,,,
1309,S,,,,,,,,,,,,,,,
1310,L,,,,,,,,,,,,,,,
1311,J,,,,,,,,,,,,,,,
1312,G,,,,,,,,,,,,,,,
1313,D,,,,,,,,,,,,,,,
1314,B,,,,,,,,,,,,,,,
1315,Z,,,,,,,,,,,,,,,
1316,X,,,,,,,,,,,,,,,
1317,T,,,,,,,,,,,,,,,
1318,R,,,,,,,,,,,,,,,
1319,M,,,,,,,,,,,,,,,
1320,H,,,,,,,,,,,,,,,
1321,E,,,,,,,,,,,,,,,
1322,C,,,,,,,,,,,,,,,
1323,A,,,,,,,,,,,,,,,
1324,Y,,,,,,,,,,,,,,,
1325,U,,,,,,,,,,,,,,,
1326,S,,,,,,,,,,,,,,,
1327,P,,,,,,,,,,,,,,,
1328,L,,,,,,,,,,,,,,,
1329,J,,,,,,,,,,,,,,,
1330,D,,,,,,,,,,,,,,,
1331,B,,,,,,,,,,,,,,,
1332,Z,,,,,,,,,,,,,,,
1333,X,,,,,,,,,,,,,,,
1334,T,,,,,,,,,,,,,,,
1335,R,,,,,,,,,,,,,,,
1336,M,,,,,,,,,,,,,,,
1337,K,,,,,,,,,,,,,,,
1338,H,,,,,,,,,,,,,,,
1339,E,,,,,,,,,,,,,,,
1340,A,,,,,,,,,,,,,,,
1341,Y,,,,,,,,,,,,,,,
1342,U,,,,,,,,,,,,,,,
1343,S,,,,,,,,,,,,,,,
1344,P,,,,,,,,,,,,,,,
1345,L,,,,,,,,,,,,,,,
1346,J,,,,,,,,,,,,,,,
1347,G,,,,,,,,,,,,,,,
1348,D,,,,,,,,,,,,,,,
1349,B,,,,,,,,,,,,,,,
1350,X,,,,,,,,,,,,,,,
1351,T,,,,,,,,,,,,,,,
1352,R,,,,,,,,,,,,,,,
1353,M,,,,,,,,,,,,,,,
1354,K,,,,,,,,,,,,,,,
1355,H,,,,,,,,,,,,,,,
1356,E,,,,,,,,,,,,,,,
1357,C,,,,,,,,,,,,,,,
1358,A,,,,,,,,,,,,,,,
1359,Y,,,,,,,,,,,,,,,
1360,S,,,,,,,,,,,,,,,
1361,P,,,,,,,,,,,,,,,
1362,L,,,,,,,,,,,,,,,
1363,J,,,,,,,,,,,,,,,
1364,G,,,,,,,,,,,,,,,
1365,D,,,,,,,,,,,,,,,
1366,B,,,,,,,,,,,,,,,
1367,Z,,,,,,,,,,,,,,,
1368,X,,,,,,,,,,,,,,,
1369,T,,,,,,,,,,,,,,,
1370,M,,,,,,,,,,,,,,,
1371,K,,,,,,,,,,,,,,,
1372,H,,,,,,,,,,,,,,,
1373,E,,,,,,,,,,,,,,,
1374,C,,,,,,,,,,,,,,,
1375,A,,,,,,,,,,,,,,,
1376,Y,,,,,,,,,,,,,,,
1377,U,,,,,,,,,,,,,,,
1378,S,,,,,,,,,,,,,,,
1379,P,,,,,,,,,,,,,,,
1380,J,,,,,,,,,,,,,,,
1381,G,,,,,,,,,,,,,,,
1382,D,,,,,,,,,,,,,,,
1383,B,,,,,,,,,,,,,,,
1384,Z,,,,,,,,,,,,,,,
1385,X,,,,,,,,,,,,,,,
1386,T,,,,,,,,,,,,,,,
1387,R,,,,,,,,,,,,,,,
1388,M,,,,,,,,,,,,,,,
1389,K,,,,,,,,,,,,,,,
1390,E,,,,,,,,,,,,,,,
1391,C,,,,,,,,,,,,,,,
1392,A,,,,,,,,,,,,,,,
1393,Y,,,,,,,,,,,,,,,
1394,U,,,,,,,,,,,,,,,
1395,S,,,,,,,,,,,,,,,
1396,P,,,,,,,,,,,,,,,
1397,L,,,,,,,,,,,,,,,
1398,J,,,,,,,,,,,,,,,
1399,G,,,,,,,,,,,,,,,
1400,K,,,,,,,,,,,,,,,
1401,H,,,,,,,,,,,,,,,
1402,E,,,,,,,,,,,,,,,
1403,C,,,,,,,,,,,,,,,
1404,A,,,,,,,,,,,,,,,
1405,Y,,,,,,,,,,,,,,,
1406,U,,,,,,,,,,,,,,,
1407,S,,,,,,,,,,,,,,,
1408,P,,,,,,,,,,,,,,,
1409,L,,,,,,,,,,,,,,,
1410,G,,,,,,,,,,,,,,,
1411,D,,,,,,,,,,,,,,,
1412,B,,,,,,,,,,,,,,,
1413,Z,,,,,,,,,,,,,,,
1414,X,,,,,,,,,,,,,,,
1415,T,,,,,,,,,,,,,,,
1416,R,,,,,,,,,,,,,,,
1417,M,,,,,,,,,,,,,,,
1418,K,,,,,,,,,,,,,,,
1419,H,,,,,,,,,,,,,,,
1420,C,,,,,,,,,,,,,,,
1421,A,,,,,,,,,,,,,,,
1422,Y,,,,,,,,,,,,,,,
1423,U,,,,,,,,,,,,,,,
1424,S,,,,,,,,,,,,,,,
1425,P,,,,,,,,,,,,,,,
1426,L,,,,,,,,,,,,,,,
1427,J,,,,,,,,,,,,,,,
1428,G,,,,,,,,,,,,,,,
1429,D,,,,,,,,,,,,,,,
1430,Z,,,,,,,,,,,,,,,
1431,X,,,,,,,,,,,,,,,
1432,T,,,,,,,,,,,,,,,
1433,R,,,,,,,,,,,,,,,
1434,M,,,,,,,,,,,,,,,
1435,K,,,,,,,,,,,,,,,
1436,H,,,,,,,,,,,,,,,
1437,E,,,,,,,,,,,,,,,
1438,C,,,,,,,,,,,,,,,
1439,A,,,,,,,,,,,,,,,
1440,U,,,,,,,,,,,,,,,
1441,S,,,,,,,,,,,,,,,
1442,P,,,,,,,,,,,,,,,
1443,L,,,,,,,,,,,,,,,
1444,J,,,,,,,,,,,,,,,
1445,G,,,,,,,,,,,,,,,
1446,D,,,,,,,,,,,,,,,
1447,B,,,,,,,,,,,,,,,
1448,Z,,,,,,,,,,,,,,,
1449,X,,,,,,,,,,,,,,,
1450,R,,,,,,,,,,,,,,,
1451,M,,,,,,,,,,,,,,,
1452,K,,,,,,,,,,,,,,,
1453,H,,,,,,,,,,,,,,,
1454,E,,,,,,,,,,,,,,,
1455,C,,,,,,,,,,,,,,,
1456,A,,,,,,,,,,,,,,,
1457,Y,,,,,,,,,,,,,,,
1458,U,,,,,,,,,,,,,,,
1459,S,,,,,,,,,,,,,,,
1460,L,,,,,,,,,,,,,,,
1461,J,,,,,,,,,,,,,,,
1462,G,,,,,,,,,,,,,,,
1463,D,,,,,,,,,,,,,,,
1464,B,,,,,,,,,,,,,,,
1465,Z,,,,,,,,,,,,,,,
1466,X,,,,,,,,,,,,,,,
1467,T,,,,,,,,,,,,,,,
1468,R,,,,,,,,,,,,,,,
1469,M,,,,,,,,,,,,,,,
1470,H,,,,,,,,,,,,,,,
1471,E,,,,,,,,,,,,,,,
1472,C,,,,,,,,,,,,,,,
1473,A,,,,,,,,,,,,,,,
1474,Y,,,,,,,,,,,,,,,
1475,U,,,,,,,,,,,,,,,
1476,S,,,,,,,,,,,,,,,
1477,P,,,,,,,,,,,,,,,
1478,L,,,,,,,,,,,,,,,
1479,J,,,,,,,,,,,,,,,
1480,D,,,,,,,,,,,,,,,
1481,B,,,,,,,,,,,,,,,
1482,Z,,,,,,,,,,,,,,,
1483,X,,,,,,,,,,,,,,,
1484,T,,,,,,,,,,,,,,,
1485,R,,,,,,,,,,,,,,,
1486,M,,,,,,,,,,,,,,,
1487,K,,,,,,,,,,,,,,,
1488,H,,,,,,,,,,,,,,,
1489,E,,,,,,,,,,,,,,,
1490,A,,,,,,,,,,,,,,,
1491,Y,,,,,,,,,,,,,,,
1492,U,,,,,,,,,,,,,,,
1493,S,,,,,,,,,,,,,,,
1494,P,,,,,,,,,,,,,,,
1495,L,,,,,,,,,,,,,,,
1496,J,,,,,,,,,,,,,,,
1497,G,,,,,,,,,,,,,,,
1498,D,,,,,,,,,,,,,,,
1499,B,,,,,,,,,,,,,,,
1500,E,,,,,,,,,,,,,,,
1501,C,,,,,,,,,,,,,,,
1502,A,,,,,,,,,,,,,,,
1503,Y,,,,,,,,,,,,,,,
1504,U,,,,,,,,,,,,,,,
1505,S,,,,,,,,,,,,,,,
1506,P,,,,,,,,,,,,,,,
1507,L,,,,,,,,,,,,,,,
1508,J,,,,,,,,,,,,,,,
1509,G,,,,,,,,,,,,,,,
1510,B,,,,,,,,,,,,,,,
1511,Z,,,,,,,,,,,,,,,
1512,X,,,,,,,,,,,,,,,
1513,T,,,,,,,,,,,,,,,
1514,R,,,,,,,,,,,,,,,
1515,M,,,,,,,,,,,,,,,
1516,K,,,,,,,,,,,,,,,
1517,H,,,,,,,,,,,,,,,
1518,E,,,,,,,,,,,,,,,
1519,C,,,,,,,,,,,,,,,
1520,Y,,,,,,,,,,,,,,,
1521,U,,,,,,,,,,,,,,,
1522,S,,,,,,,,,,,,,,,
1523,P,,,,,,,,,,,,,,,
1524,L,,,,,,,,,,,,,,,
1525,J,,,,,,,,,,,,,,,
1526,G,,,,,,,,,,,,,,,
1527,D,,,,,,,,,,,,,,,
1528,B,,,,,,,,,,,,,,,
1529,Z,,,,,,,,,,,,,,,
1530,T,,,,,,,,,,,,,,,
1531,R,,,,,,,,,,,,,,,
1532,M,,,,,,,,,,,,,,,
1533,K,,,,,,,,,,,,,,,
1534,H,,,,,,,,,,,,,,,
1535,E,,,,,,,,,,,,,,,
1536,C,,,,,,,,,,,,,,,
1537,A,,,,,,,,,,,,,,,
1538,Y,,,,,,,,,,,,,,,
1539,U,,,,,,,,,,,,,,,
1540,P,,,,,,,,,,,,,,,
1541,L,,,,,,,,,,,,,,,
1542,J,,,,,,,,,,,,,,,
1543,G,,,,,,,,,,,,,,,
1544,D,,,,,,,,,,,,,,,
1545,B,,,,,,,,,,,,,,,
1546,Z,,,,,,,,,,,,,,,
1547,X,,,,,,,,,,,,,,,
1548,T,,,,,,,,,,,,,,,
1549,R,,,,,,,,,,,,,,,
1550,K,,,,,,,,,,,,,,,
1551,H,,,,,,,,,,,,,,,
1552,E,,,,,,,,,,,,,,,
1553,C,,,,,,,,,,,,,,,
1554,A,,,,,,,,,,,,,,,
1555,Y,,,,,,,,,,,,,,,
1556,U,,,,,,,,,,,,,,,
1557,S,,,,,,,,,,,,,,,
1558,P,,,,,,,,,,,,,,,
1559,L,,,,,,,,,,,,,,,
1560,G,,,,,,,,,,,,,,,
1561,D,,,,,,,,,,,,,,,
1562,B,,,,,,,,,,,,,,,
1563,Z,,,,,,,,,,,,,,,
1564,X,,,,,,,,,,,,,,,
1565,T,,,,,,,,,,,,,,,
1566,R,,,,,,,,,,,,,,,
1567,M,,,,,,,,,,,,,,,
1568,K,,,,,,,,,,,,,,,
1569,H,,,,,,,,,,,,,,,
1570,C,,,,,,,,,,,,,,,
1571,A,,,,,,,,,,,,,,,
1572,Y,,,,,,,,,,,,,,,
1573,U,,,,,,,,,,,,,,,
1574,S,,,,,,,,,,,,,,,
1575,P,,,,,,,,,,,,,,,
1576,L,,,,,,,,,,,,,,,
1577,J,,,,,,,,,,,,,,,
1578,G,,,,,,,,,,,,,,,
1579,D,,,,,,,,,,,,,,,
1580,Z,,,,,,,,,,,,,,,
1581,X,,,,,,,,,,,,,,,
1582,T,,,,,,,,,,,,,,,
1583,R,,,,,,,,,,,,,,,
1584,M,,,,,,,,,,,,,,,
1585,K,,,,,,,,,,,,,,,
1586,H,,,,,,,,,,,,,,,
1587,E,,,,,,,,,,,,,,,
1588,C,,,,,,,,,,,,,,,
1589,A,,,,,,,,,,,,,,,
1590,U,,,,,,,,,,,,,,,
1591,S,,,,,,,,,,,,,,,
1592,P,,,,,,,,,,,,,,,
1593,L,,,,,,,,,,,,,,,
1594,J,,,,,,,,,,,,,,,
1595,G,,,,,,,,,,,,,,,
1596,D,,,,,,,,,,,,,,,
1597,B,,,,,,,,,,,,,,,
1598,Z,,,,,,,,,,,,,,,
1599,X,,,,,,,,,,,,,,,
1600,A,,,,,,,,,,,,,,,
1601,Y,,,,,,,,,,,,,,,
1602,U,,,,,,,,,,,,,,,
1603,S,,,,,,,,,,,,,,,
1604,P,,,,,,,,,,,,,,,
1605,L,,,,,,,,,,,,,,,
1606,J,,,,,,,,,,,,,,,
1607,G,,,,,,,,,,,,,,,
1608,D,,,,,,,,,,,,,,,
1609,B,,,,,,,,,,,,,,,
1610,X,,,,,,,,,,,,,,,
1611,T,,,,,,,,,,,,,,,
1612,R,,,,,,,,,,,,,,,
1613,M,,,,,,,,,,,,,,,
1614,K,,,,,,,,,,,,,,,
1615,H,,,,,,,,,,,,,,,
1616,E,,,,,,,,,,,,,,,
1617,C,,,,,,,,,,,,,,,
1618,A,,,,,,,,,,,,,,,
1619,Y,,,,,,,,,,,,,,,
1620,S,,,,,,,,,,,,,,,
1621,P,,,,,,,,,,,,,,,
1622,L,,,,,,,,,,,,,,,
1623,J,,,,,,,,,,,,,,,
1624,G,,,,,,,,,,,,,,,
1625,D,,,,,,,,,,,,,,,
1626,B,,,,,,,,,,,,,,,
1627,Z,,,,,,,,,,,,,,,
1628,X,,,,,,,,,,,,,,,
1629,T,,,,,,,,,,,,,,,
1630,M,,,,,,,,,,,,,,,
1631,K,,,,,,,,,,,,,,,
1632,H,,,,,,,,,,,,,,,
1633,E,,,,,,,,,,,,,,,
1634,C,,,,,,,,,,,,,,,
1635,A,,,,,,,,,,,,,,,
1636,Y,,,,,,,,,,,,,,,
1637,U,,,,,,,,,,,,,,,
1638,S,,,,,,,,,,,,,,,
1639,P,,,,,,,,,,,,,,,
1640,J,,,,,,,,,,,,,,,
1641,G,,,,,,,,,,,,,,,
1642,D,,,,,,,,,,,,,,,
1643,B,,,,,,,,,,,,,,,
1644,Z,,,,,,,,,,,,,,,
1645,X,,,,,,,,,,,,,,,
1646,T,,,,,,,,,,,,,,,
1647,R,,,,,,,,,,,,,,,
1648,M,,,,,,,,,,,,,,,
1649,K,,,,,,,,,,,,,,,
1650,E,,,,,,,,,,,,,,,
1651,C,,,,,,,,,,,,,,,
1652,A,,,,,,,,,,,,,,,
1653,Y,,,,,,,,,,,,,,,
1654,U,,,,,,,,,,,,,,,
1655,S,,,,,,,,,,,,,,,
1656,P,,,,,,,,,,,,,,,
1657,L,,,,,,,,,,,,,,,
1658,J,,,,,,,,,,,,,,,
1659,G,,,,,,,,,,,,,,,
1660,B,,,,,,,,,,,,,,,
1661,Z,,,,,,,,,,,,,,,
1662,X,,,,,,,,,,,,,,,
1663,T,,,,,,,,,,,,,,,
1664,R,,,,,,,,,,,,,,,
1665,M,,,,,,,,,,,,,,,
1666,K,,,,,,,,,,,,,,,
1667,H,,,,,,,,,,,,,,,
1668,E,,,,,,,,,,,,,,,
1669,C,,,,,,,,,,,,,,,
1670,Y,,,,,,,,,,,,,,,
1671,U,,,,,,,,,,,,,,,
1672,S,,,,,,,,,,,,,,,
1673,P,,,,,,,,,,,,,,,
1674,L,,,,,,,,,,,,,,,
1675,J,,,,,,,,,,,,,,,
1676,G,,,,,,,,,,,,,,,
1677,D,,,,,,,,,,,,,,,
1678,B,,,,,,,,,,,,,,,
1679,Z,,,,,,,,,,,,,,,
1680,T,,,,,,,,,,,,,,,
1681,R,,,,,,,,,,,,,,,
1682,M,,,,,,,,,,,,,,,
1683,K,,,,,,,,,,,,,,,
1684,H,,,,,,,,,,,,,,,
1685,E,,,,,,,,,,,,,,,
1686,C,,,,,,,,,,,,,,,
1687,A,,,,,,,,,,,,,,,
1688,Y,,,,,,,,,,,,,,,
1689,U,,,,,,,,,,,,,,,
1690,P,,,,,,,,,,,,,,,
1691,L,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1692,J,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1693,G,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1694,D,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1695,B,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1696,Z,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1697,X,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1698,T,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1699,R,Mercedes Benz,Citaro,EvoBus,SMRT Buses,,,,,,3,Voith DIWA 854.5,LAWO HIGHLED,City Star Eco,Bode,Konvekta P800
1700,U,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1701,S,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1702,P,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1703,L,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1704,J,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1705,G,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1706,D,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1707,B,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1708,Z,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1709,X,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1710,R,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1711,M,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1712,K,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1713,H,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
1714,E,MAN,NL323F,MAN's Lion City Hybrid,SMRT Buses,,,,,,3,Voith DIWA 854.5,Mobitec MobiLED,Vogelsitze System 750/3,Masats,Denso LD8u
