#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
669,H,,,,,,,,,,,,,,,
670,C,,,,,,,,,,,,,,,
671,A,,,,,,,,,,,,,,,
672,Y,,,,,,,,,,,,,,,
673,U,,,,,,,,,,,,,,,
674,S,,,,,,,,,,,,,,,
675,P,,,,,,,,,,,,,,,
676,L,,,,,,,,,,,,,,,
677,J,,,,,,,,,,,,,,,
678,G,,,,,,,,,,,,,,,
679,D,,,,,,,,,,,,,,,
680,Z,,,,,,,,,,,,,,,
681,X,,,,,,,,,,,,,,,
682,T,,,,,,,,,,,,,,,
683,R,,,,,,,,,,,,,,,
684,M,,,,,,,,,,,,,,,
685,K,,,,,,,,,,,,,,,
686,H,,,,,,,,,,,,,,,
687,E,,,,,,,,,,,,,,,
688,C,,,,,,,,,,,,,,,
689,A,,,,,,,,,,,,,,,
690,U,,,,,,,,,,,,,,,
691,S,,,,,,,,,,,,,,,
692,P,,,,,,,,,,,,,,,
693,L,,,,,,,,,,,,,,,
694,J,,,,,,,,,,,,,,,
695,G,,,,,,,,,,,,,,,
696,D,,,,,,,,,,,,,,,
697,B,,,,,,,,,,,,,,,
698,Z,,,,,,,,,,,,,,,
699,X,,,,,,,,,,,,,,,
700,A,,,,,,,,,,,,,,,
701,Y,,,,,,,,,,,,,,,
702,U,,,,,,,,,,,,,,,
703,S,,,,,,,,,,,,,,,
704,P,,,,,,,,,,,,,,,
705,L,,,,,,,,,,,,,,,
706,J,,,,,,,,,,,,,,,
707,G,,,,,,,,,,,,,,,
708,D,,,,,,,,,,,,,,,
709,B,,,,,,,,,,,,,,,
710,X,,,,,,,,,,,,,,,
711,T,,,,,,,,,,,,,,,
712,R,,,,,,,,,,,,,,,
