#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
4155,L,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4156,J,,,,,,,,,,,,,,,
4157,G,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4158,D,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4159,B,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4160,X,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4161,T,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4162,R,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4163,M,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4164,K,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4165,H,,,,,,,,,,,,,,,
4166,E,Nissan Diesel,4R94,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4167,C,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4168,A,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4169,Y,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4170,S,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4171,P,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4172,L,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4173,J,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4174,G,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4175,D,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4176,B,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4177,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4178,X,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4179,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4180,M,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4181,K,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4182,H,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4183,E,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4184,C,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4185,A,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4186,Y,Mercedes Benz,LP1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4187,U,Mercedes Benz,OF1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4188,S,Mercedes Benz,OF1113,Unknown,SBS Transit,,,From Katong Bedok Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4189,P,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4190,J,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4191,G,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4192,D,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4193,B,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4194,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4195,X,,,,,,,,,,,,,,,
4196,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4197,R,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4198,M,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4199,K,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4200,P,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4201,L,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4202,J,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4203,G,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4204,D,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4205,B,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4206,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4207,X,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4208,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4209,R,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4210,K,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4211,H,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4212,E,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4213,C,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4214,A,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4215,Y,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4216,U,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4217,S,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4218,P,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4219,L,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4220,G,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4221,D,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4222,B,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4223,Z,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4224,X,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4225,T,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4226,R,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4227,M,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4228,K,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4229,H,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4230,C,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4231,A,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4232,Y,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4233,U,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4234,S,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4235,P,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4236,L,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4237,J,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4238,G,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4239,D,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4240,Z,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4241,X,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4242,T,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4243,R,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4244,M,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4245,K,Albion,Viking AVK55AL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4246,H,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4247,E,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4248,C,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4249,A,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4250,U,,,,,,,,,,,,,,,
4251,S,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4252,P,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4253,L,Bedford,SB,Unknown,SBS Transit,,,From Punggol Bus Company,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4254,J,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4255,G,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4256,D,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4257,B,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4258,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4259,X,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4260,R,,,,,,,,,,,,,,,
4261,M,,,,,,,,,,,,,,,
4262,K,,,,,,,,,,,,,,,
4263,H,,,,,,,,,,,,,,,
4264,E,,,,,,,,,,,,,,,
4265,C,,,,,,,,,,,,,,,
4266,A,,,,,,,,,,,,,,,
4267,Y,,,,,,,,,,,,,,,
4268,U,,,,,,,,,,,,,,,
4269,S,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4270,L,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4271,J,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4272,G,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4273,D,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4274,B,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4275,Z,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4276,X,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4277,T,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4278,R,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4279,M,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4280,H,,,,,,,,,,,,,,,
4281,E,,,,,,,,,,,,,,,
4282,C,,,,,,,,,,,,,,,
4283,A,,,,,,,,,,,,,,,
4284,Y,,,,,,,,,,,,,,,
4285,U,,,,,,,,,,,,,,,
4286,S,,,,,,,,,,,,,,,
4287,P,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4288,L,,,,,,,,,,,,,,,
4289,J,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4290,D,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4291,B,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4292,Z,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4293,X,Nissan Diesel,RX102,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4294,T,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4295,R,,,,,,,,,,,,,,,
4296,M,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4297,K,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4298,H,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4299,E,Nissan Diesel,4R94,Unknown,SBS Transit,,,From STC,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4300,J,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4301,G,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4302,D,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4303,B,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4304,Z,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4305,X,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4306,T,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4307,R,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4308,M,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4309,K,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4310,E,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4311,C,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4312,A,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4313,Y,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4314,U,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4315,S,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4316,P,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4317,L,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4318,J,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4319,G,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4320,B,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4321,Z,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4322,X,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4323,T,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4324,R,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4325,M,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4326,K,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4327,H,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4328,E,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4329,C,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4330,Y,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4331,U,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4332,S,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4333,P,Albion,Viking EVK41UL,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4334,L,Mercedes Benz,LP1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4335,J,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4336,G,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4337,D,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4338,B,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4339,Z,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4340,T,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4341,R,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4342,M,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4343,K,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4344,H,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4345,E,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4346,C,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4347,A,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4348,Y,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4349,U,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4350,P,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4351,L,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4352,J,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4353,G,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4354,D,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4355,B,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4356,Z,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4357,X,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4358,T,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4359,R,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4360,K,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4361,H,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4362,E,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4363,C,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4364,A,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4365,Y,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4366,U,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4367,S,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4368,P,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4369,L,Mercedes Benz,OF1113,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4370,G,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4371,D,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4372,B,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4373,Z,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4374,X,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4375,T,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4376,R,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4377,M,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4378,K,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4379,H,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4380,C,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
4381,A,Albion,Viking EVK41L,Unknown,SBS Transit,,,,,,,Unknown,NA; Desto,Unknown,Unknown,Unknown
